orderID|coupon1Used|coupon2Used|coupon3Used|basketValue
6148|0.15561698451638223|0.12484712488949298|0.09770454354584217|234.90704345703125
6149|0.15213874578475953|0.13720807544887065|0.09456115886569023|178.2913055419922
6150|0.1401816423982382|0.1301685929298401|0.08764798194169998|216.422607421875
6151|0.373621454834938|0.26453115195035937|0.245366121083498|214.63858032226562
6152|0.17477219104766845|0.1264294572174549|0.10919533334672452|209.35130310058594
6153|0.36352764517068864|0.33237459808588027|0.2837687984108925|209.2234649658203
6154|0.1548185884952545|0.10657788328826427|0.11062377654016017|169.65737915039062
6155|0.36056471318006517|0.3862127736210823|0.2846110865473747|168.81455993652344
6156|0.3636023700237274|0.3207611158490181|0.2893733747303486|90.90345764160156
6157|0.16164486557245256|0.12664064355194568|0.10016671605408192|125.10394287109375
6158|0.35751214921474456|0.30030771195888517|0.24268560037016867|179.77073669433594
6159|0.1659891664981842|0.11296820975840091|0.09092544578015804|216.9768829345703
6160|0.15764613226056098|0.1973714292049408|0.1204378966242075|180.26499938964844
6161|0.1476192709058523|0.1966496303677559|0.12185724750161171|194.4167022705078
6162|0.14896582961082458|0.09947937726974487|0.09317388832569122|152.75230407714844
6163|0.37149802297353746|0.38542020618915557|0.28759642094373705|443.24298095703125
6164|0.37109335958957673|0.38843924552202225|0.28613139912486074|175.5601348876953
6165|0.39853960275650024|0.4212736666202545|0.29090935960412023|186.41650390625
6166|0.15476498305797576|0.1264294572174549|0.09783697389066219|209.35130310058594
6167|0.33941968679428103|0.2309538409113884|0.2373329855501652|203.17347717285156
6168|0.2019150473177433|0.12430534139275551|0.07302692737430334|168.01303100585938
6169|0.17696076184511184|0.13431559652090072|0.11501279808580875|171.69129943847656
6170|0.15331221893429756|0.10549878180027009|0.08942798227071762|184.0933837890625
6171|0.14331687316298486|0.10573351979255677|0.0859026413410902|168.9927978515625
6172|0.1609531708061695|0.1270441461354494|0.08387846425175667|382.7351989746094
6173|0.3587444067001343|0.31982566565275194|0.3257903024554253|229.88674926757812
6174|0.1455771118402481|0.1451364953070879|0.084495023265481|200.40965270996094
6175|0.13992155976593496|0.1301685929298401|0.08415128402411938|236.35939025878906
6176|0.28853060603141784|0.20079347863793373|0.2242542825639248|225.74195861816406
6177|0.2367909699678421|0.2291679084300995|0.1679820217192173|129.1409149169922
6178|0.13992155976593496|0.1301685929298401|0.08415128402411938|236.35939025878906
6179|0.1867241717875004|0.20256145298480988|0.13362696431577206|186.09288024902344
6180|0.13957303278148175|0.1301685929298401|0.08284691981971264|236.35939025878906
6181|0.4422109857201576|0.4272457078099251|0.3500142738223076|136.1443634033203
6182|0.16357904374599458|0.12471031211316586|0.12180588133633137|264.9334716796875
6183|0.14908559545874595|0.13881972357630729|0.1358955457806587|310.6119689941406
6184|0.15895499661564827|0.121707833558321|0.10563759617507458|190.4335479736328
6185|0.13892674781382083|0.1301685929298401|0.08284691981971264|236.35939025878906
6186|0.4705270528793335|0.3237520784139633|0.4103797063231468|376.053466796875
6187|0.13892674781382083|0.1301685929298401|0.08284691981971264|236.35939025878906
6188|0.39869177639484404|0.3825016885995865|0.30470805168151854|187.72653198242188
6189|0.42307325452566147|0.2762936256825924|0.38303808867931366|168.83726501464844
6190|0.36492684334516523|0.3459746494889259|0.25589456856250764|164.88983154296875
6191|0.2154260568320751|0.19748396351933478|0.18843716233968735|145.9066925048828
6192|0.1448128953576088|0.12542752735316753|0.10521050989627838|177.53321838378906
6193|0.13892674781382083|0.1301685929298401|0.08284691981971264|236.35939025878906
6194|0.36492684334516523|0.3459746494889259|0.25589456856250764|166.05618286132812
6195|0.14782543927431108|0.12321950607001782|0.1037235364317894|195.09146118164062
6196|0.13892674781382083|0.1301685929298401|0.08284691981971264|236.35939025878906
6197|0.14792595282197|0.12752934284508227|0.10394316948950291|226.068359375
6198|0.22859045639634132|0.23924848958849906|0.14081697836518287|204.56858825683594
6199|0.2989037424325943|0.2100432202219963|0.2060774475336075|200.5768585205078
6200|0.14489043280482292|0.12501740418374538|0.09272228442132473|193.5511016845703
6201|0.4249782308936119|0.2423337183892727|0.18219320997595786|195.0355682373047
6202|0.37313651740550996|0.3871743455529213|0.3351426988840103|184.54733276367188
6203|0.25700494050979616|0.26516272574663163|0.21211540475487708|175.88758850097656
6204|0.37255920469760895|0.31471178978681563|0.27495032399892805|172.4403839111328
6205|0.372115258872509|0.35249223858118056|0.4257975459098816|199.86549377441406
6206|0.2306404910981655|0.17427551597356797|0.14612082168459892|220.90826416015625
6207|0.14803508296608925|0.10210713259875774|0.10748523250222206|214.2555389404297
6208|0.14370815679430962|0.10486961156129837|0.07967730201780795|220.79568481445312
6209|0.37043238878250123|0.31692050993442533|0.3059686154127121|220.8974151611328
6210|0.14370815679430962|0.10486961156129837|0.07967730201780795|220.79568481445312
6211|0.24195964112877846|0.20850468203425407|0.2144625298678875|191.11053466796875
6212|0.25953639298677444|0.19274405241012574|0.2026322104036808|182.01657104492188
6213|0.35719166696071625|0.3129568561911583|0.28714107573032377|171.5159454345703
6214|0.17759544476866723|0.13449084609746934|0.1311929877847433|170.1506805419922
6215|0.14323954954743384|0.10174643769860267|0.08137289546430111|245.88401794433594
6216|0.35413254499435426|0.3146384596824646|0.29115934371948243|187.2759246826172
6217|0.14682731330394744|0.12440537996590137|0.0929844856262207|345.43212890625
6218|0.23474508076906203|0.19373313039541246|0.17754315361380577|209.35130310058594
6219|0.14616502076387405|0.12173891365528107|0.11127618625760079|373.31439208984375
6220|0.19888431057333947|0.16179946810007095|0.12197518683969974|217.80169677734375
6221|0.1579672120511532|0.17094461545348166|0.13834291100502014|209.46572875976562
6222|0.46339542120695115|0.2330329969525337|0.1745302513241768|178.1181182861328
6223|0.16324616819620133|0.1324801791459322|0.11077542267739773|182.01953125
6224|0.3158810302615166|0.2826840110123158|0.24588461890816687|188.27857971191406
6225|0.30875149071216584|0.2521636538207531|0.2215893566608429|176.69113159179688
6226|0.15737610757350923|0.13492447175085545|0.1074590753763914|174.35096740722656
6227|0.16880728527903557|0.11947936303913594|0.1216768629848957|192.3074188232422
6228|0.356806617975235|0.31712757647037504|0.2886203095316887|154.62844848632812
6229|0.38106649518013|0.3574080303311348|0.2958784319460392|213.0581512451172
6230|0.2648431293666363|0.18984480947256088|0.2024836152791977|179.99485778808594
6231|0.38293219804763795|0.42189040333032607|0.299649253487587|175.10415649414062
6232|0.16051734313368798|0.1819581151008606|0.14226446114480495|182.0470428466797
6233|0.4007870748639107|0.12295550145208836|0.19504438117146491|192.0810546875
6234|0.22435811161994934|0.1635630965232849|0.16366929635405542|181.5130157470703
6235|0.4178131893277168|0.33931477814912797|0.30635841339826586|176.27793884277344
6236|0.15718804001808168|0.13527427799999714|0.09932767301797867|213.93894958496094
6237|0.3707482233643532|0.34045845121145246|0.35397202968597413|228.52615356445312
6238|0.14287542700767517|0.12039951644837857|0.10309018418192864|208.18508911132812
6239|0.22713906466960906|0.17850695550441742|0.169203782081604|187.79574584960938
6240|0.37857160717248917|0.35583126097917556|0.29427997320890426|291.7829284667969
6241|0.3661707013845444|0.41548809260129926|0.3294875331223011|159.674560546875
6242|0.13654459156095983|0.10704584568738937|0.10731064006686211|192.94642639160156
6243|0.21662650629878044|0.17634004056453706|0.12101168446242809|205.3238067626953
6244|0.1392192080616951|0.11714202351868153|0.17333101108670235|188.62049865722656
6245|0.13852504044771194|0.11558202095329762|0.10346621833741665|196.73956298828125
6246|0.33304964303970336|0.33310201168060305|0.28199478462338445|261.6963806152344
6247|0.4264995276927948|0.32613726556301115|0.2932214140892029|141.0725860595703
6248|0.1745935544371605|0.15750213488936424|0.12058688700199127|176.42703247070312
6249|0.3892390802502632|0.32764588445425036|0.3028346985578537|185.32847595214844
6250|0.2204952672123909|0.16805339381098747|0.1517302416265011|215.1593475341797
6251|0.17331182956695557|0.16966216117143632|0.14130173809826374|169.55604553222656
6252|0.15143613293766975|0.09260201379656792|0.08973565399646759|247.66885375976562
6253|0.43695519119501114|0.3829528734087944|0.30748316645622253|159.56951904296875
6254|0.3715297609567642|0.34161537885665894|0.26029014512896537|152.0244903564453
6255|0.1491236664354801|0.1529827006161213|0.1302725799381733|148.74578857421875
6256|0.24395001754164697|0.15506611354649066|0.16400393918156625|198.59799194335938
6257|0.31407650709152224|0.3268326073884964|0.21322197690606118|168.7627410888672
6258|0.14105274528265|0.1276890393346548|0.08681284002959729|195.93704223632812
6259|0.1798185907304287|0.13528461940586567|0.14939112588763237|205.47592163085938
6260|0.19585480093955993|0.16261352449655533|0.16380379647016524|161.9934539794922
6261|0.35146298855543134|0.24631478562951087|0.2862093985080719|193.32012939453125
6262|0.3422838136553764|0.330559167265892|0.29434809684753416|200.0576171875
6263|0.3815706118941307|0.3398165836930275|0.2817650966346264|136.26821899414062
6264|0.3367311149835587|0.28900629058480265|0.2226673036813736|182.52745056152344
6265|0.143215923756361|0.11274901181459426|0.0893260270357132|195.27993774414062
6266|0.15269721522927285|0.10166273787617683|0.07619597129523754|232.10089111328125
6267|0.15265440344810485|0.11555709578096866|0.10276304185390472|190.35928344726562
6268|0.3944443702697754|0.47065566927194596|0.4305190920829773|178.38034057617188
6269|0.1853028155863285|0.15690102204680442|0.15616519935429096|166.96170043945312
6270|0.30923868268728255|0.21431196331977845|0.21180519908666612|177.97854614257812
6271|0.13736102916300297|0.11203291937708855|0.11454496756196023|181.77830505371094
6272|0.16500965803861617|0.09505176842212677|0.18101221621036528|373.6454772949219
6273|0.1444685846567154|0.12098804973065853|0.1042838741093874|178.39573669433594
6274|0.13724154159426688|0.11342781037092209|0.12455721572041512|191.63844299316406
6275|0.1555155895650387|0.11831665374338626|0.1276965256780386|172.96875
6276|0.2668394409120083|0.2962138570845127|0.13335572071373464|262.6117858886719
6277|0.15973970517516137|0.1601598732173443|0.14483765624463557|178.5901336669922
6278|0.17959659472107886|0.15773564241826535|0.14153935015201569|249.5429229736328
6279|0.13724154159426688|0.12084234207868576|0.14073149785399436|182.3764190673828
6280|0.14117989651858806|0.09638419523835182|0.10190265402197837|427.20025634765625
6281|0.13850682638585568|0.11480768844485283|0.1093560229986906|267.8624572753906
6282|0.1429013915359974|0.12174720168113709|0.12108597159385681|183.5966796875
6283|0.13379885368049144|0.09520148523151875|0.08694230653345585|196.31253051757812
6284|0.13824196383357049|0.14767727740108966|0.1397819582372904|195.55117797851562
6285|0.1354486085474491|0.09591539315879345|0.10453544110059738|204.2781982421875
6286|0.21637622639536858|0.11567689925432205|0.18857609257102012|130.13230895996094
6287|0.3224981755018234|0.3285349518060684|0.234314988553524|188.84844970703125
6288|0.15280231237411498|0.12411943040788173|0.1130619253963232|194.92176818847656
6289|0.14220601990818976|0.11657012552022934|0.09695584587752819|240.06582641601562
6290|0.16918718963861465|0.14013499468564988|0.09650663770735264|186.8004608154297
6291|0.3329539135098457|0.2747805081307888|0.2678986556828022|175.4794464111328
6292|0.27069022357463834|0.30317467376589774|0.13733703568577765|186.28677368164062
6293|0.13824196383357049|0.1898421861231327|0.12704931944608688|206.3000030517578
6294|0.19469695910811424|0.1094114188104868|0.10903365761041642|203.9575958251953
6295|0.2613675147294998|0.2214040271937847|0.20806428045034409|367.66534423828125
6296|0.15951633639633656|0.12354536354541779|0.13416222855448723|229.31175231933594
6297|0.251646488904953|0.18655408769845963|0.15061086937785148|255.59017944335938
6298|0.20317244455218314|0.15746162608265876|0.15053864531219005|184.12594604492188
6299|0.14474380910396575|0.11907955221831798|0.0962777454406023|190.05409240722656
6300|0.14615214094519616|0.12566022649407388|0.09964150562882423|193.26022338867188
6301|0.14697395227849483|0.15445985049009323|0.13824740722775458|182.25088500976562
6302|0.14682355783879758|0.12319767288863659|0.12398240938782693|200.05799865722656
6303|0.3257498562335968|0.28179300352931025|0.23228802978992463|160.68911743164062
6304|0.14706589803099632|0.12220875099301338|0.09447258412837982|193.83935546875
6305|0.15469388365745546|0.12687200717628003|0.122267347574234|241.8174285888672
6306|0.3647005960345268|0.33824904412031176|0.3148066267371178|182.92886352539062
6307|0.22567102462053298|0.14729796834290027|0.21760970950126649|182.74569702148438
6308|0.14606927037239076|0.11162260994315147|0.10861096307635307|252.43930053710938
6309|0.37214215397834777|0.40121454298496245|0.31740774884819983|149.4161376953125
6310|0.15017702244222164|0.12240859121084213|0.12454403415322304|754.189208984375
6311|0.1333784271031618|0.09075506068766118|0.12455280013382435|168.2180938720703
6312|0.204653599858284|0.16277721412479879|0.15664482153952122|201.6807403564453
6313|0.36189141869544983|0.297024692595005|0.28841363117098806|176.5274200439453
6314|0.14538846015930176|0.12292565330862999|0.1562984760850668|183.32635498046875
6315|0.23358721137046815|0.1930362783372402|0.20206859111785888|134.00794982910156
6316|0.3231989249587059|0.2724273972213268|0.20345220416784288|145.80801391601562
6317|0.1454983741044998|0.12742337659001352|0.09756232276558877|176.84100341796875
6318|0.35679858922958374|0.26905975341796873|0.24621162712574005|196.13531494140625
6319|0.14837715551257133|0.11292529813945293|0.09275266081094742|195.7503662109375
6320|0.33994065672159196|0.31950161308050157|0.2671088181436062|205.35025024414062
6321|0.596383062005043|0.340857695043087|0.31361905187368394|260.948974609375
6322|0.14097772687673568|0.11056559942662716|0.09718049205839634|185.54139709472656
6323|0.13824196383357049|0.15571531802415847|0.1408942684531212|183.5966796875
6324|0.38406905978918077|0.421603262424469|0.3061918973922729|158.520751953125
6325|0.35322060734033583|0.3172877013683319|0.2869954213500023|166.89341735839844
6326|0.14145981445908545|0.10581753104925155|0.1027035478502512|241.7157440185547
6327|0.1498930424451828|0.13153395466506482|0.24856251180171968|117.01162719726562
6328|0.13636397235095502|0.09814594946801662|0.12538916654884816|204.04747009277344
6329|0.19365692883729935|0.15958934724330903|0.15292536728084088|177.4246368408203
6330|0.13733224235475064|0.12638995461165906|0.11400613635778427|186.28677368164062
6331|0.15590893998742103|0.11610230654478074|0.1216721374541521|196.68028259277344
6332|0.14658476896584033|0.11561107747256756|0.13039237260818481|193.98443603515625
6333|0.1377776876091957|0.11496423631906509|0.07156603261828423|195.12728881835938
6334|0.1584776036441326|0.13138505667448044|0.11697626784443856|173.16111755371094
6335|0.1593920446932316|0.12473519779741764|0.09009068049490451|417.8678894042969
6336|0.13736950010061263|0.1260368525981903|0.10686245299875737|184.39031982421875
6337|0.15791924968361853|0.1321204498410225|0.11674252152442932|143.82838439941406
6338|0.14236137941479682|0.1049303475767374|0.12161554470658302|261.69000244140625
6339|0.1732528492808342|0.18279573321342468|0.13540591970086097|180.11412048339844
6340|0.14926783181726933|0.1157894168049097|0.10716446749866008|184.90548706054688
6341|0.21909964084625244|0.13793385960161686|0.14268762059509754|199.65451049804688
6342|0.34117908775806427|0.3130232870578766|0.24912419468164443|166.5869140625
6343|0.16464786529541015|0.1452506247907877|0.14558059759438038|145.2013397216797
6344|0.13736102916300297|0.11812471486628055|0.1176032267510891|146.4954376220703
6345|0.15325530394911765|0.12530567087233066|0.11859018802642822|161.56106567382812
6346|0.3334587782621384|0.22529886960983275|0.12519550882279873|225.25079345703125
6347|0.4705270528793335|0.3237520784139633|0.4103797063231468|376.053466796875
6348|0.42222097516059875|0.4148159921169281|0.292431566119194|87.28762817382812
6349|0.20577406287193298|0.14963006377220153|0.1302135821431875|174.20787048339844
6350|0.3237221404910088|0.2309538409113884|0.18202230855822563|172.31980895996094
6351|0.16410928666591645|0.12414111644029617|0.12224877737462521|205.16702270507812
6352|0.17151647359132766|0.13677027001976966|0.16615876480937003|204.18870544433594
6353|0.15546763464808463|0.12305750027298927|0.12250644601881504|217.46981811523438
6354|0.15531504936516285|0.14247087575495243|0.1389842987060547|180.3428955078125
6355|0.14097772687673568|0.1334992777556181|0.10805256851017475|167.01904296875
6356|0.23779191002249717|0.18676049783825874|0.16112317368388177|197.561767578125
6357|0.16097288802266121|0.1309540055692196|0.10124654397368431|157.11524963378906
6358|0.28786760568618774|0.26891352236270905|0.22407241538167|148.50518798828125
6359|0.15067491605877875|0.11875234134495258|0.1334290187805891|347.5586853027344
6360|0.18221123814582824|0.1396708268672228|0.1653366032987833|166.60215759277344
6361|0.17627769261598586|0.13223663680255413|0.15238050892949104|170.1506805419922
6362|0.1392731826752424|0.11676547862589359|0.10020833238959312|123.81600189208984
6363|0.15995403788983822|0.11645063869655133|0.10312361605465412|210.40672302246094
6364|0.39380897730588915|0.3799837216734886|0.34343104511499406|141.2899627685547
6365|0.3621051013469696|0.3839525029063225|0.2941040188074112|184.0104522705078
6366|0.1372178051620722|0.09115828685462475|0.098193721473217|266.45404052734375
6367|0.15552881509065627|0.1544289067387581|0.16881661266088485|470.44000244140625
6368|0.1490524210035801|0.1166409682482481|0.09810896851122379|232.80152893066406
6369|0.2452656552195549|0.24111813828349113|0.17976837009191513|190.19969177246094
6370|0.17042007073760032|0.15994622856378554|0.15997017808258535|180.35853576660156
6371|0.1414230052381754|0.12237575389444828|0.12033156268298625|179.47386169433594
6372|0.1569201096892357|0.14451453424990177|0.1255599908530712|189.99021911621094
6373|0.3461400270462036|0.3385702848434448|0.27622404396533967|213.92007446289062
6374|0.1409385584294796|0.11834707148373128|0.09820668697357178|181.62677001953125
6375|0.1470042895525694|0.15712042935192586|0.1529045980423689|183.4496612548828
6376|0.21072546839714051|0.16501550897955894|0.13061707764863967|184.65736389160156
6377|0.32931534200906754|0.3610145762562752|0.26994287595152855|50.259464263916016
6378|0.1711330384016037|0.12071250602602959|0.2243502840399742|242.51905822753906
6379|0.367513844370842|0.38855608403682707|0.3290653184056282|238.77952575683594
6380|0.14779451489448547|0.11704095751047135|0.10818310752511025|154.05088806152344
6381|0.15797827765345573|0.16235005334019662|0.10050018951296806|178.6833953857422
6382|0.13977952376008035|0.11566220670938492|0.07879558634012937|301.63653564453125
6383|0.14410398826003074|0.11446241065859794|0.10478224828839303|201.54441833496094
6384|0.25178693160414695|0.20091319754719733|0.2180978886783123|144.33314514160156
6385|0.37496819347143173|0.2543611146509647|0.24337308034300803|196.41355895996094
6386|0.18114089369773864|0.16017885208129884|0.13839578479528428|297.78253173828125
6387|0.16060387045145036|0.11744163855910301|0.13920253217220308|279.023681640625
6388|0.3630413591861725|0.37823924571275713|0.2970304787158966|171.50146484375
6389|0.157143472135067|0.1349552944302559|0.10671954192221164|183.7530975341797
6390|0.3545559227466583|0.41075886487960817|0.2941317856311798|178.559814453125
6391|0.13636397235095502|0.11883755996823311|0.10147800110280514|195.58737182617188
6392|0.24116699472069741|0.16622140780091285|0.18798814564943314|186.2436981201172
6393|0.16795836240053177|0.14679260961711407|0.13494422622025012|297.0919494628906
6394|0.36253027319908143|0.3250282406806946|0.2963628426194191|177.66888427734375
6395|0.35413254499435426|0.3130049929022789|0.2868152782320976|158.5244598388672
6396|0.23412268981337547|0.15860275253653527|0.17264633625745773|186.2436981201172
6397|0.13690637610852718|0.1312216367572546|0.09241828247904778|196.90774536132812
6398|0.36983800679445267|0.31772651225328447|0.27272073924541473|165.401611328125
6399|0.3441409856081009|0.3308651328086853|0.2948783069849014|167.18038940429688
6400|0.35187042951583863|0.32409376204013823|0.2980190508067608|186.58627319335938
6401|0.14959063418209553|0.11621836423873902|0.1307040762156248|523.4481201171875
6402|0.19832658767700195|0.1756939172744751|0.1584510590881109|206.37142944335938
6403|0.14402302354574203|0.11899845600128174|0.09694642685353756|203.27542114257812
6404|0.16082055121660233|0.15703215189278125|0.10636740736663342|228.70155334472656
6405|0.13403867110610007|0.11335152648389339|0.12278148941695691|551.5690307617188
6406|0.17628794237971307|0.11408588737249374|0.20522174388170242|192.62155151367188
6407|0.19370842352509499|0.1283714786171913|0.11751441098749638|303.72222900390625
6408|0.3756856992840767|0.3938910812139511|0.3048367500305176|126.85179901123047
6409|0.15357847921550274|0.17929073348641394|0.13976581767201424|185.33563232421875
6410|0.13243752606213094|0.11888529434800148|0.08500521145761013|194.02365112304688
6411|0.1755727671086788|0.16313792616128922|0.1290369812399149|175.88137817382812
6412|0.33226045668125154|0.1228956539183855|0.14142351783812046|197.2672119140625
6413|0.18541725873947143|0.16702738627791405|0.14590320587158204|114.4831314086914
6414|0.38328855484724045|0.3268872007727623|0.264439944177866|187.00999450683594
6415|0.37347472459077835|0.4233385443687439|0.33676309436559676|151.07911682128906
6416|0.4031635358929634|0.36816405653953554|0.33373085260391233|3453.572021484375
6417|0.1622775003314018|0.12603367120027542|0.13177454248070716|213.63352966308594
6418|0.1279311966150999|0.11744321547448636|0.11350874900817871|167.46514892578125
6419|0.17617533206939698|0.13873260729014875|0.1385787658393383|169.08888244628906
6420|0.1756266787648201|0.1378646869212389|0.11237314157187939|189.75418090820312
6421|0.14156538844108582|0.09854585379362106|0.08445419259369373|193.62281799316406
