orderID|orderTime|userID|couponsReceived|couponID1|price1|basePrice1|reward1|premiumProduct1|brand1|productGroup1|categoryIDs1|couponID2|price2|basePrice2|reward2|premiumProduct2|brand2|productGroup2|categoryIDs2|couponID3|price3|basePrice3|reward3|premiumProduct3|brand3|productGroup3|categoryIDs3|coupon1Used|coupon2Used|coupon3Used|basketValue
6064|2015-03-10 15:48:04|1c8dc3fa9ef6d8734fa26e5af8be0b0b|2015-03-10 15:40:00|1d1e408d0f839c18086a16d447e534af|2.32|2.32|1.88|0||ff897252b17f195b5216eef189a775ab|b7e3b0110f96213f5087034b92be487a|476adba5b863c0bde731b9fb9b18e64b|5.51|1.43|3.14|0||5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34|170e9aaa9c1846508692c411856cc741|3.43|1.27|1.57|0||0c241dc5c75b0e08a401d564f6cbb31d|796c5815752a170021838a78bf7fab34||||
6065|2015-03-10 15:51:07|f7717060bdbd75da3a1493270211ab75|2015-03-10 14:48:38|453003dd7ab13c4d3cbafa68e2fae61c|7.13|2.04|0.94|0|f6601412b868a05c118961e9d7869bc8|a240b3940110f9bd715b1a7a623f06ee|b7e3b0110f96213f5087034b92be487a|5f64bde21d9898f0416b82fd8c057b45|6.67|1.85|1.26|0||0410dd2df16de2ce13b4b0279ebd8e6b|f12c4112c9ea685dc2d2705b1448bfbc|b23e3a657f1ecda326613b306f025c8a|5.23|0.57|1.26|0||ef461633061718c7d0a47677fad3372f|1f26675d7c5cfea5899291a241171282||||
6066|2015-03-10 15:59:32|98bdd838e2f105c298ada2ba9bfed0f0|2015-03-10 15:49:03|1ee10e695efe6b737b50dfdb4947c094|13.52|7.51|0.63|1|4e03e74099990e8529eb7e7328220af1|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970|b901434e1192c6f3e34ffc0e3af05951|4.17|0.93|1.26|0|f6601412b868a05c118961e9d7869bc8|7ebc31798e2d38e862cc336f448781a9|f12c4112c9ea685dc2d2705b1448bfbc,a0ae3bad823bea2ffa642bf47daa4a77|3e0acfc088f0a85a8900f5953790c3ec|3.61|2.41|1.88|0|304979e999d95fc59d85cba5f1633595|c422235922e1e81fa6398efe010b9a90|4b3e2dbd4d59c43bf6982405a5f7fce7||||
6067|2015-03-10 16:02:03|25e197cac9e872dbc014579d19166270|2015-03-10 15:44:30|aedf774d7259367ebdddb075f64cf784|3.98|2.09|2.2|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77|8d438f1c31b652de1cde82c7bea2c510|5.51|1.1|1.26|1|4e03e74099990e8529eb7e7328220af1|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|8f862cab8e6d32fd4e10a3419bcddff2|5.09|2.04|1.26|0|304979e999d95fc59d85cba5f1633595|5b5714af4a2acb5ea5a65c7e0466e9e4|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7||||
6068|2015-03-10 16:15:52|089e1c9e4a36626360c7108d34571657|2015-03-10 15:30:17|94ecfdde5f1d8266160f260ae5bc439b|4.35|2.18|1.26|0||77a290ef19cb678ca64332e7148dc6f5|b78123c345b9f8a300a7fac7a735a8bd|aedf774d7259367ebdddb075f64cf784|3.98|2.09|2.2|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77|36109bfe74181b08ed9d818cefd6fc9c|5.74|1.59|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc||||
6069|2015-03-10 16:16:29|b14cbb8b04739e36c4118e1bebf9964c|2015-03-10 15:32:04|bb623910da0cd111d78b795070b3a081|10.98|3.43|1.57|0|f6601412b868a05c118961e9d7869bc8|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|363e2da3fa6995de0c9162621272f38b|4.45|1.48|0.94|0||719076d25a5d21b11a8534341545823b|4c65852ba87d9e7d2cc8242c19d5a2c3,796c5815752a170021838a78bf7fab34,cd52429aa5b3fc567c4ee122b5fdbbe5|4b7f8cd394ebc65414c182e7261127f4|2.73|2.09|1.57|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a||||
6070|2015-03-10 16:19:53|aeadd00d8b2b17a3350d3da42e40ddea|2015-03-10 15:32:24|d3e64dfa62fbe43047399e235f6174c1|5.37|3.58|0.94|0||c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,acd2ceca1bb5baf9ae8429fab2b0192b|508e1658a141af3f00db074b44e4f4da|2.87|0|1.26|0||c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34|5b9fd40a8c557e9f8665489d9dd11869|11.48|0.38|1.57|0||5887515e36ff538b8c0f4a3eee4dc06b|f74dc92e8e6835ab41d6cb2ca7fc70f9||||
6071|2015-03-10 16:21:31|b48dc9c8691b60fcc7900d54a4d8131b|2015-03-10 16:06:29|cd241de1403986e31247cf297a4e554e|5.56|4.27|1.57|0||c2edc4102bfcb5992539274018c6e1ef|b7e3b0110f96213f5087034b92be487a|d5fbf4979907f250c4175a19b13a6fb1|11.44|1.31|1.88|0|f6601412b868a05c118961e9d7869bc8|37d4e26777956be4bae6409f8a1c4f2b|f12c4112c9ea685dc2d2705b1448bfbc|0ceee246e6a56d77cd032b9b6ef5bfbc|14.36|2.87|0.94|0||6cb9192a405cfe3283dc2dd4d1c8899b|796c5815752a170021838a78bf7fab34||||
6072|2015-03-10 16:25:16|acf149d327baa505a9f3228054ccc49c|2015-03-10 16:23:45|a09f6f8cceaaade613e8f24c269a83da|3.57|1.78|1.26|1|4e03e74099990e8529eb7e7328220af1|f5d956e91dadd5bfd2122f5014621476|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|a4c662b29040683434fd7774c1b58869|5|1.43|1.57|0||b6bd2ed0976ae13afc75b72e7f138df4|f12c4112c9ea685dc2d2705b1448bfbc|1d25303491b1b88c5d8754d06ae62052|5.51|1.37|2.2|1|4e03e74099990e8529eb7e7328220af1|8b3a0dbc4af76748e7432f9ca3a8c4ff|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7||||
6073|2015-03-10 16:26:56|4c882623038ecd53e00dc5dd6f9bba9c|2015-03-10 15:10:52|19f60e2269ef0104ea484be2383b177a|3.66|0|0.63|0||dc140663301ed170b7e065adbe4ab044|b78123c345b9f8a300a7fac7a735a8bd|f0e0a5b4dfa89a0f5d552e4a5fd97dab|9.59|1.18|0.94|0||041a02d031057ba1c2e210fe6b0db0f4|4c65852ba87d9e7d2cc8242c19d5a2c3,f12c4112c9ea685dc2d2705b1448bfbc,4b3e2dbd4d59c43bf6982405a5f7fce7|f4ead01415c0c1367aa83d5481fa4e7e|3.43|0|1.57|0||dc140663301ed170b7e065adbe4ab044|b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7||||
6074|2015-03-10 16:32:11|0d5ebb508384963aac25ded1ce19aaec|2015-03-10 16:15:24|e8d9a23cf090e9548ab9c1569f37d549|18.06|18.06|0.94|0||5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34|7b1c8c07ecb078a403e278a7f70b3c3d|6.95|1.4|1.26|0|f6601412b868a05c118961e9d7869bc8|f99275683b7068a623c470d1f4a16a05|1f26675d7c5cfea5899291a241171282,4b3e2dbd4d59c43bf6982405a5f7fce7|ebd647b42ccb78b0d611ec70ec9c5e68|8.29|3.32|1.57|0||5887515e36ff538b8c0f4a3eee4dc06b|f74dc92e8e6835ab41d6cb2ca7fc70f9||||
6075|2015-03-10 16:33:50|4e6cb224b9d8898bab690eaa5fdaf65a|2015-03-10 16:10:31|ba3a285e64e0cada4ebc9f2528fb0d9c|22.23|11.11|0.94|0|304979e999d95fc59d85cba5f1633595|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a|3f57b86b9417685b7998edd4448a0fad|5.37|0.89|1.88|0||e54573aaf3c08c40545b97cc5ddf1732|f12c4112c9ea685dc2d2705b1448bfbc|11e06d65a11e7a8959ea70071488743f|4.58|1.91|1.57|0||2dee6f7c3803c276198a2d743f012863|796c5815752a170021838a78bf7fab34||||
6076|2015-03-10 16:37:11|3ab1daa0cdf4472a153421e895acb2ae|2015-03-10 16:22:56|2262100a6391c2772eed6c46d4fb2445|11.48|0.35|1.57|0||5887515e36ff538b8c0f4a3eee4dc06b|f74dc92e8e6835ab41d6cb2ca7fc70f9|aa5a4450df6134adc8b70cda31bccd7b|11.07|7.37|1.57|0||36d4ea395ca86e30af5f9e2af9a0d70a|f74dc92e8e6835ab41d6cb2ca7fc70f9|ceae6ba2cde00b864e4097351a20401e|2.32|0.87|0.94|0||394f68f5a6511b164304844d43a2b13d|796c5815752a170021838a78bf7fab34||||
6077|2015-03-10 16:38:38|167e773a8b57dae3aff5cb6ef727f248|2015-03-10 16:15:29|0855eb40049ad7cd43a66d174b7b5d2f|7.32|2.93|0.94|1|4e03e74099990e8529eb7e7328220af1|a240b3940110f9bd715b1a7a623f06ee|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77|ee6f5a0e9befbde2018c895edf803755|3.66|0.73|1.26|0|304979e999d95fc59d85cba5f1633595|5b5714af4a2acb5ea5a65c7e0466e9e4|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|1b950b8f844e60606af9a7afaad9e0d6|6.21|1.24|1.57|1|4e03e74099990e8529eb7e7328220af1|6cb9192a405cfe3283dc2dd4d1c8899b|796c5815752a170021838a78bf7fab34||||
6078|2015-03-10 16:39:51|0d1545d582bc712f12631d671b0d3b14|2015-03-10 10:11:24|dc5ae92c0405d739143cf235c0749825|12.5|15.62|0.94|0|304979e999d95fc59d85cba5f1633595|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7|5941ed95be68284be90f948fd841ab88|3.66|0|1.57|0|304979e999d95fc59d85cba5f1633595|8709c622a524b70a29ec1da3a278bb11|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|3e4bfce4c3c7ae98db3d9c859a5dcfe8|3.43|0.48|2.2|1|4e03e74099990e8529eb7e7328220af1|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970||||
6079|2015-03-10 16:42:06|dae10d75b5904004eaee64e3d3f031ea|2015-03-10 16:33:01|b98198d89542e9dd4a80fe060962ccd2|6.44|0.71|1.57|0||ef461633061718c7d0a47677fad3372f|1f26675d7c5cfea5899291a241171282|8655b6ded8d40437aacfedb238cfbf6d|3.52|1.85|3.14|0||719076d25a5d21b11a8534341545823b|796c5815752a170021838a78bf7fab34|836ffda6edca4e0cfbc1f180e47bafe1|9.59|1.07|0.94|0||041a02d031057ba1c2e210fe6b0db0f4|4c65852ba87d9e7d2cc8242c19d5a2c3,f12c4112c9ea685dc2d2705b1448bfbc,4b3e2dbd4d59c43bf6982405a5f7fce7||||
6080|2015-03-10 16:49:06|cb68f9a6444b89e2c665e4b1b0e323f9|2015-03-10 16:02:01|298e187683bebf0b1ebd372faff6de67|10.14|3.07|1.26|0||f99275683b7068a623c470d1f4a16a05|1f26675d7c5cfea5899291a241171282,6f735673e0cbf770a14c38aa256011a7,4b3e2dbd4d59c43bf6982405a5f7fce7|51051e9ae6017e5084b7c3470cbd6d74|9.35|2.33|1.26|1|4e03e74099990e8529eb7e7328220af1|920c97ba22e2235de589e5cc9b391709|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,9ebaa35411ef69b93eb958ce880669f3|5858a0df7ca66125bfd0d098ea206a6c|5.74|1.15|3.14|0||7de50d28d59f72c28e762dbf764fb7db|796c5815752a170021838a78bf7fab34||||
6081|2015-03-10 17:01:24|58d1def0c3391b63316c4ef2f2323173|2015-03-10 16:35:25|15064297433da96352afa1434c43fc9f|2.64|2.64|0.63|0||d71806d2cb6703ffec4c14f8c3ccf6b9|796c5815752a170021838a78bf7fab34|28394a6e79fd3530868647e0f8c4c508|2.64|2.64|0.63|0||d71806d2cb6703ffec4c14f8c3ccf6b9|796c5815752a170021838a78bf7fab34|1f3aaf0b1a5fd3b26f5beba311b9927e|6.85|0.69|1.26|0||2f23ebd03536e92a7be326ab3d2fb3cf|f74dc92e8e6835ab41d6cb2ca7fc70f9||||
6082|2015-03-10 17:08:34|2f4e3efab611ba1049c7d8d6f60639ff|2015-03-10 16:29:40|e6805ab231509eae2fae772e33907e30|5.33|2.13|1.88|0||645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|4faaf1908161f134dab61d24fd135d0b|7.78|2.88|1.57|0||c062480d27f1c080c666718888417818|f12c4112c9ea685dc2d2705b1448bfbc,a0ae3bad823bea2ffa642bf47daa4a77|524a676dd0e1ab4c4277ba6d9fe71161|2.69|2.69|1.57|1|4e03e74099990e8529eb7e7328220af1|364689b55305dcbcb1f3176c7afdb74a|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970||||
6083|2015-03-10 17:16:44|db8f5b5747a3e9ff78d98938e367450f|2015-03-10 17:13:38|cd65e52f60b1099fbe4e2679ad49d774|3.43|1.37|0.94|0||f0b887f83f4eee519485cd646640e308|b78123c345b9f8a300a7fac7a735a8bd|b01352494066508009b24ab203330e3f|6.11|1.91|1.57|0||b6bd2ed0976ae13afc75b72e7f138df4|f12c4112c9ea685dc2d2705b1448bfbc|507660446be3efbcca0414df893aeaad|4.45|0.94|1.26|0||2b69abcf4d4ff312d4d63b8f19f3a558|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7||||
6084|2015-03-10 17:27:02|e64f5a0a7314864cfae43f0cdf038efd|2015-03-10 17:09:52|5b4d8f34c9085c23de580a21f3c3ca88|5.84|5.84|1.26|1|4e03e74099990e8529eb7e7328220af1|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a|edba887265f47c8dde81e0a24d472519|3.66|0.73|1.57|1|4e03e74099990e8529eb7e7328220af1|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77|3e4bfce4c3c7ae98db3d9c859a5dcfe8|3.43|0.48|2.2|1|4e03e74099990e8529eb7e7328220af1|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970||||
6085|2015-03-10 17:33:27|bf23e175f796724280ea5099d0d555ac|2015-03-10 17:03:34|bf16137f98e32acbcf1b512c760413bd|13.11|7.28|0.63|0|a38b030516e52b6f126fb96c159aba25|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a|e9f1d655f9cff530b8b8a84de52ad608|9.91|1.23|1.26|0||70f4a4f65c3c5f6b41cb04999d321967|7a04f5ee0a1363e6af5ca20434ed72a0|6099ce7fce8eb29085ba7cf9964fc0d9|8.52|1.7|1.26|0||5fe8380a433b236f73295914a097adcf|796c5815752a170021838a78bf7fab34||||
6086|2015-03-10 17:36:57|0212834e3495ab30692a5aee575c6a55|2015-03-10 17:12:20|78e61c8d68ba80c59296c51f3fa7026b|5.51|2.2|1.57|0||2ef931ec37855444a94b2e752e32d96e|b7e3b0110f96213f5087034b92be487a|cb2368e0a9bf7d06b0a152d757bc1aa9|8.29|2.36|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc|ee4ac0190f5f8f895be813376cba06ec|8.29|3.45|1.26|0||39e4f48802c4f1dfa349ef08ae751901|796c5815752a170021838a78bf7fab34||||
6087|2015-03-10 17:57:32|1194245fac32f084ee5be9a234df93fb|2015-03-10 15:13:40|b328c5ca5a357ba7af4fd244128d51ab|4.45|11.11|1.88|0||e8f2ae4556952195821c46ea2da1d21c|796c5815752a170021838a78bf7fab34|e2e105b1682561c055146289b1f14b8f|4.26|0.85|2.51|0||7de50d28d59f72c28e762dbf764fb7db|796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77|ca8bb397184eb63ab0e5c27f83687a05|4.12|3.43|1.26|0||b1f57b4c3876f032a2b0ea1f714b0940|796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7||||
6088|2015-03-10 18:06:50|b221eacfbf4ff9b3fa7bd14351987673|2015-03-10 17:36:23|33938a9ff8009822e901fd00bd981571|7.32|2.08|1.57|0|a38b030516e52b6f126fb96c159aba25|ca7734a09ece2e6d5f3535b2b7e31fe0|b7e3b0110f96213f5087034b92be487a|39c4f97f9b45ab21b94a003b02b3c33c|3.33|1.67|0.94|0|f6601412b868a05c118961e9d7869bc8|8cd3ca727f953085065f8d55e58ad069|e73355e7a58b57d741111e7ab3855265,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7|22b88a1dd5ce87dd5533b56c2bfbe8c5|13.89|1.54|1.26|0||ff71426445fcdb2faddeb77b05052b05|1f26675d7c5cfea5899291a241171282||||
6089|2015-03-10 18:07:06|6a89969d19b48a1d1c4e2ed419ee8a13|2015-03-10 17:20:03|cb6be963d063a3bea5ee8b050c0e6406|3.98|3.98|1.57|0|788c2fd7ba973489e6529275c01211db|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7|f0e0a5b4dfa89a0f5d552e4a5fd97dab|9.59|1.18|0.94|0||041a02d031057ba1c2e210fe6b0db0f4|4c65852ba87d9e7d2cc8242c19d5a2c3,f12c4112c9ea685dc2d2705b1448bfbc,4b3e2dbd4d59c43bf6982405a5f7fce7|9cc12335b69b3f233b49f7023c3b191d|5.93|3.95|2.51|0|304979e999d95fc59d85cba5f1633595|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7||||
6090|2015-03-10 18:24:08|5f2bf197ddfb056946147ae8004bc091|2015-03-10 17:45:22|4cdb8f4ab66a0cd387139bd56a9e087d|2.73|9.1|1.57|1|4e03e74099990e8529eb7e7328220af1|13b9412a5495ba81ac2e2df3bcdabe8f|e73355e7a58b57d741111e7ab3855265,667daa357f8999be0805a6d62d7d3970|b1af4533805cc616383c882fc78eadcf|2.96|0.59|0.94|0||b9ef41867a5e8471642a3069a893e960|e73355e7a58b57d741111e7ab3855265,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77|e70701f91ff5cd88c07ead7c58d9f3f7|8.15|8.15|1.26|0|f6601412b868a05c118961e9d7869bc8|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a||||
